"id","religion_1","religion_2","religion_3","religion_4","health_1","health_2","health_3","health_4","gender","age.c","education","household_income"
"1289590919","2","2","2","2","5","4","5","5","1",-8.42457737321196,"5",NA
"1289591461",NA,"2",NA,"2","4","4","4","4","2",-28.424577373212,"2",NA
"1289123805","1","1","1","1","4","4","3","3","2",-4.42457737321196,"2",NA
"1289327141","4",NA,NA,"4","4",NA,NA,"3","2",16.575422626788,"5",NA
"1289629117","1","1","1","1","5","4","2","5","2",-17.424577373212,"3","5"
"1289327143","2",NA,"1",NA,"5","4","4","3","1",24.575422626788,"4","3"
"1289551753","2","1","1","1","3","4","4","4","1",15.575422626788,"5","6"
"1289371341","3","3","3","3","3","3","3","3","1",23.575422626788,"4","2"
"1289500639",NA,"2","2",NA,"3","4","3","4","1",-19.424577373212,"2",NA
"1289123563","1","1","1","1","4","4","3","3","2",-3.42457737321196,"2","4"
"1289022253","4","3","4","4","3",NA,"3","3","1",-0.42457737321196,"1",NA
"1289059543","2","2","1","1","5","4","3","4","2",-14.424577373212,"4","4"
"1289676959","4","4","4",NA,"4","4","4",NA,"2",-19.424577373212,"5",NA
"1288555563","1","2","2","2","3","3","3","3","1",13.575422626788,"4","3"
"1289452403",NA,"2","2","2","4","3","4","3","1",5.57542262678804,"4","8"
"1289281441","1",NA,"1","1","5",NA,"3","4","1",27.575422626788,"3","3"
"1289682957",NA,NA,NA,"2","4",NA,NA,"5","1",-21.424577373212,"4","7"
"1289327061","1","1","1","1","4","4","3","4","2",17.575422626788,"2","3"
"1289682801","4","3","3","4","5","5","5","4","1",20.575422626788,"4","4"
"1289500635","2","1","1","2","4","4","5","4","2",19.575422626788,"2","5"
"1289207869",NA,"2","2","2","4","4","3","3","2",-22.424577373212,"5","9"
"1289716309","1","1","1","1","4","4","4","4","2",-0.42457737321196,"2","7"
"1289685281","1","1","1","1","3","4","3","4","1",-18.424577373212,"2","10"
"1289281447",NA,"1","1","1","5","4","4","4","1",25.575422626788,"4",NA
"1289281431",NA,"1","1","2","4","5","5","5","1",20.575422626788,"4","7"
"1289720445",NA,NA,"4",NA,"3","4","4","5","2",-17.424577373212,"5","2"
"1289719309","4","4","4","4","4","4","3","4","1",-0.42457737321196,"2",NA
"1289720487","1","1","1","1","4","4","3","4","2",-5.42457737321196,"4","4"
"1289251875","2","2","1","2","5","5","5","5","1",17.575422626788,"2","6"
"1289713711",NA,"3","2","3","4","4","4","3","1",23.575422626788,"4",NA
"1289734547",NA,"1","1","1","3","3","3","3","1",-16.424577373212,"4","6"
"1289729699","2","1","1","1","5","4","4","4","1",13.575422626788,"1","8"
"1289419307","2","2","1","2","4","3","4","3","1",-17.424577373212,"4","8"
"1289022131","1","1","1","1","4","4","4","4","1",14.575422626788,"3","6"
"1289775575",NA,"2","1","2","4","4","4","5","2",5.57542262678804,"2","3"
"1289281317","1","1","1","1","5","4","4","4","1",-8.42457737321196,"5","11"
"1289192649","1","1","1","1","5","4","5","4","2",17.575422626788,"5","11"
"1289685465","1","1",NA,"1","3","4","4","3","2",17.575422626788,"1","4"
"1289040599","4","4","4","4","5","5","5","4","1",17.575422626788,"4","5"
"1289719205","3","3","3","3","4","5","5","5","2",0.57542262678804,"4","11"
"1289500651","1","1","1","1","5","5","5","5","2",-28.424577373212,"5","7"
"1289856893",NA,"3","3","3","4","4","4","4","1",-25.424577373212,"2","2"
"1289638497","1","1","1","1","4","2","4","3","1",9.57542262678804,"2",NA
"1289895113","2","2","2","2","3","4","3","3","2",-28.424577373212,"2","1"
"1289123807",NA,"2","2","2","3","3","4","4","2",-4.42457737321196,"3",NA
"1289856899","2","1","2","1","5","5","4","5","1",-19.424577373212,"4","9"
"1289901123","1","1","1","1","4","4","4","4","2",-13.424577373212,"4","8"
"1289500663",NA,"2","4","4",NA,"5","3","4","2",-16.424577373212,"1","4"
"1289811721",NA,"1","1",NA,"5","4","5","5","2",-1.42457737321196,"5","11"
"1289856671","1","1","1","1","4","5","5","4","2",-14.424577373212,"5","9"
"1289905739","2","2","2","2","3","3","3","3","2",12.575422626788,"2","5"
"1289151285","2","2",NA,"2","4","3","3","3","2",0.57542262678804,"3","8"
"1289974839","4","4",NA,"4","5","5","4","5","2",-28.424577373212,"2",NA
"1289856761","1","1",NA,NA,"3","4",NA,"3","2",-15.424577373212,"4","4"
"1289995335",NA,"2","2","2","5","5","5","4","2",-23.424577373212,"5","4"
"1290001011","2","2","2","2","4","3","4","4","1",8.57542262678804,"3","7"
"1290048341",NA,"3","2","3","4","4","3","3","1",26.575422626788,"2",NA
"1290048635",NA,"2","2","2","3","3","3","3","1",27.575422626788,"4","3"
"1290143951","1","1","1","1","4","4","4","4","2",19.575422626788,"2","3"
"1290186999","1","2","1","1","5","5","5","5","2",-12.424577373212,"3","7"
"1290224275","1","1","1","1","4","4","4","4","1",-28.424577373212,"2",NA
"1290366953","1","1","1","1","5",NA,"5","5","2",2.57542262678804,"5","7"
"1290384763",NA,"2","1","1","4","4","4","4","2",29.575422626788,"2","2"
"1290529873","1",NA,"2","1","3",NA,"4","3","1",-17.424577373212,"3","5"
"1290785061","1","1","1","1","3","4","4","4","1",-20.424577373212,"4",NA
"1290887767","2",NA,"2","2","4",NA,"4","4","2",-26.424577373212,"2","1"
"1290888817",NA,"2","2",NA,"4","4","3","3","2",6.57542262678804,"5","11"
"1290903879","1","1","1","1","3","2","4","4","1",7.57542262678804,"4","3"
"1290934839","1","1","1","1","2","2","2","2","1",8.57542262678804,"4","5"
"1290939373","2","2","2","2","3","2","3","3","1",20.575422626788,"2","4"
"1290955311","4","3","3","3","2","2","1","2","1",20.575422626788,"1","3"
"1290982997","4","1","2","2","2","2","2","2","1",-3.42457737321196,"2","3"
"1290933331","1","1","1","1","4","4","4","4","2",-11.424577373212,"2","11"
"1290999125","1","1","1","1","4","4","3","4","1",-22.424577373212,"4","6"
"1290981737","4","3","4","3","5","5","5","5","1",-0.42457737321196,"1",NA
"1290982005","1","2","2","1","4","5","4","4","2",21.575422626788,"5",NA
"1290988237","1","1","1","1","3","3","2","1","2",11.575422626788,"4","5"
"1289600651","2","2","1","2","3","3","2","3","2",9.57542262678804,"2","11"
"1290988743","3","1","1","2","4","4","5","4","1",2.57542262678804,"2","10"
"1291030795","2","2","1","2","3","3","3","2","2",17.575422626788,"4","6"
"1290933437","1","1",NA,"1","4","4",NA,"5","2",25.575422626788,"6",NA
"1289895925","1","1","1","1","4","5","4","4","2",-21.424577373212,"2",NA
"1291030791",NA,"2","2","1","4","3","3","4","1",27.575422626788,"4",NA
"1290939377",NA,"1","2","3","5","5","5","5","1",6.57542262678804,"2","3"
"1291030749",NA,"3","2","4","5","4","5","4","2",16.575422626788,"2","6"
"1290933103",NA,"2","2","2","4","4","4","4","2",17.575422626788,"2",NA
"1291030811","4","4","4","4","3","4","3","4","1",23.575422626788,"4",NA
"1291030803",NA,"2","2","3","3","2","3","2","1",13.575422626788,"2","7"
"1291058785","1","1","1","1","4","3","3","4","2",-27.424577373212,"2",NA
"1291082949","2","1","1","1","3","3","3","3","1",-28.424577373212,"2","1"
"1291076549","1","1","1","1","3","3","3","3","2",10.575422626788,"4","11"
"1290988729","3","3",NA,"3","5","5","5","5","2",-25.424577373212,"4","2"
"1273629877","1","1","1","1","4","3","4","3","2",30.575422626788,"3","6"
"1291121925","2","2","1","2","2","2","2","2","2",15.575422626788,"3","3"
"1291030771","4",NA,"2","3","5",NA,"3","3","1",20.575422626788,"4",NA
"1291127903","4","4","4","4","2","3","3","2","2",-2.42457737321196,"2","7"
"1291147235",NA,"2","1","2","5","5","5","5","1",7.57542262678804,"3","9"
"1291148849","1","1","1","1","3","3","3","3","2",14.575422626788,"2","6"
"1291040751","3","3","3","3","3","3","3","2","1",-18.424577373212,"3","5"
"1291076583","1","2","2","2","4","4","4","4","2",18.575422626788,"3","3"
"1291040595","4","3","2","3","4","5","4","4","2",8.57542262678804,"5","11"
"1291076847","2","2","1","2","2","3","3","3","2",19.575422626788,"4","6"
"1291167533",NA,"2","2","2","4","4","5","4","2",20.575422626788,"4","5"
"1289251917",NA,"2","2","3","3","4","3","3","1",-18.424577373212,"5","4"
"1290939145","1","1","1","1","5","4","5","4","2",10.575422626788,"3","8"
"1291040309",NA,"2","2","2","4","3","3","3","2",7.57542262678804,"2","9"
"1288666529","1","1","1","1","4","4","5","4","1",-23.424577373212,"2","8"
"1291163733","3","3","3","3","3","4","3","3","2",1.57542262678804,"4","5"
"1289849559","1","1","1","1","5","5","4","4","2",5.57542262678804,"2","7"
"1289021999","4","4","3","4","3","3","4","4","2",11.575422626788,"4","11"
"1291206873","1","2","2","1","3","4","4","3","2",22.575422626788,"2","6"
"1289856875",NA,"2","2","2","4","3","4","4","2",17.575422626788,"2","4"
"1291029369",NA,NA,"2","3","2",NA,"2","2","1",8.57542262678804,"2","8"
"1291040753","1","2","1","1","3","3","3","3","1",-17.424577373212,"2",NA
"1291121921","3","2","2","2","5","4","5","5","1",6.57542262678804,"3",NA
"1291219953",NA,"1","2","2","3","3","3","3","2",22.575422626788,"2","5"
"1289419299","3","4","3","3","4","2","4","2","2",35.575422626788,"4","4"
"1291040761","1","1","1","1","4","3","4","4","2",22.575422626788,"4","7"
"1289340951",NA,"2","2","2","2","2","2","2","2",21.575422626788,"2","4"
"1291216539","1","1","1","1","4","4","4","4","2",14.575422626788,"4","10"
"1290981385","1","1","1","1","4","4","4","4","2",-5.42457737321196,"5","3"
"1291257335",NA,"4","2","4","5","5","5","5","2",-23.424577373212,"2",NA
"1289192647",NA,"2","1","2","3","3","3","3","2",18.575422626788,"4","9"
"1290981745",NA,"1","1","2","5","5","5","5","2",12.575422626788,"1","8"
"1291076643","4","3","3","4",NA,"5","5","5","2",20.575422626788,"3",NA
"1290981997",NA,NA,NA,"2","4",NA,NA,"4","2",24.575422626788,"2","4"
"1290888823","1","1","1","1","3","3","3","3","2",6.57542262678804,"2","3"
"1291260587","3","3","3","3","5","4","4","4","1",3.57542262678804,"4","7"
"1291030775","1","1","1","1","4","3","4","3","1",22.575422626788,"2","5"
"1289151119","1","1","1","1","5","5","5","5","2",-1.42457737321196,"3","5"
"1291040695","3","3","3","3","5","4","5","5","2",9.57542262678804,"5","7"
"1291040757","1","1","1","1","3","3","3","4","1",7.57542262678804,"2","5"
"1291077005","2","2","2","2","3","3","3","3","1",28.575422626788,"5","7"
"1291040769",NA,"2",NA,"1","2","3","2","2","1",-1.42457737321196,"4","2"
"1291121927","3","3","3","3","4","4","4","4","2",17.575422626788,"4","4"
"1291030769","1","1","1","1","4","5","4","3","1",-23.424577373212,"4","2"
"1290933449","1","1","1","2","3","3","3","3","2",13.575422626788,"2","9"
"1291299811","1","1",NA,"1","4","4","4","4","2",28.575422626788,"5","8"
"1289856891","4","4","4","4","3","3","3","3","1",28.575422626788,"4",NA
"1291332997",NA,NA,NA,NA,NA,NA,"3",NA,"2",-17.424577373212,"4",NA
"1291127163","1","1","1","1","4","3","3","3","2",5.57542262678804,"5","6"
"1291334601",NA,"2","2","1","4","2","3","3","1",18.575422626788,"5",NA
"1290938991","1","1","1","1","5","5","5","5","1",14.575422626788,"5","6"
"1291331389","3","2","2","1","5","4","4","5","1",-1.42457737321196,"3","8"
"1291040125",NA,"3","3","3","5","4","5","5","2",12.575422626788,"5","11"
"1291231979",NA,"1","1","1","5","4","5","5","1",6.57542262678804,"4","10"
"1290888815",NA,"2","2","1","3","3","3","3","1",-26.424577373212,"1","1"
"1289856889","1","1","2","2","4","4","4","4","1",-25.424577373212,"2",NA
"1290988671","1","1","1","1","5","5","4","4","1",6.57542262678804,"4","8"
"1291030753","1","2","2","1","3","2","3","2","2",13.575422626788,"3","2"
"1291040763","1","1","1","1","4","3","3","4","2",6.57542262678804,"4","9"
"1291337157","1","1","1","1","3","3","4","4","2",-23.424577373212,"4","1"
"1291389957",NA,"2","2","2","5","4","5","5","2",28.575422626788,"5","7"
"1291388569",NA,"2","3","2","4","4","4","4","1",-19.424577373212,"4",NA
"1291405521","2",NA,"2","2","4","4","4","4","1",-24.424577373212,"2","1"
"1291406037",NA,"4","2","4","3","5","3","4","2",-17.424577373212,"2","4"
"1290988685","1","2","1","2","3","3","3","3","2",5.57542262678804,"2","3"
"1291407747","1","1","1","1","5","4","4","4","2",27.575422626788,"3","8"
"1291408431","1","1","1","2","3","3","3","3","2",22.575422626788,"2","3"
"1290988807","2","2","2","1","3","3","4","4","2",20.575422626788,"5",NA
"1291121527",NA,"2",NA,"2","3","3","5","4","1",8.57542262678804,"4",NA
"1291030783","1","1","1","1","3","4","2","2","2",14.575422626788,"1","5"
"1289856879","2","1","1","2","3","3","2","2","1",7.57542262678804,"2","10"
"1291084131","1","1","1","2","2","2","2","3","2",12.575422626788,"5","3"
"1291451557","1","1","1","1","2","2","2","2","2",19.575422626788,"2","2"
"1289251915","1","1","1",NA,"4","5","3","3","2",23.575422626788,"2","3"
"1291284453",NA,"2","2","2","4","4","4","4","1",-22.424577373212,"4","3"
"1291121933","1","1","1","1","5","4","5","4","1",-23.424577373212,"5","3"
"1291489707","1","1","2","1","5","4",NA,"4","2",-6.42457737321196,"2","9"
"1291502871","1","1","1","1","3","2","3","3","1",-24.424577373212,"4","1"
"1291040775","2",NA,"1","1","3",NA,"3","3","1",-30.424577373212,"1",NA
"1291030779","1","2","1","1","5","5","4","5","2",23.575422626788,"2","5"
"1291030761","1","1","1","2","3","3","4","3","1",21.575422626788,"2","4"
"1290933455",NA,"2","2","3","5","3","4","4","1",5.57542262678804,"6",NA
"1291163721","1","1","1","1","3","4","4","4","2",-18.424577373212,"5","2"
"1291040459","4","4","4","4","4","4","4","5","2",19.575422626788,"6","10"
"1290988667","2","2","2","2","5","5","5","5","1",8.57542262678804,"2","8"
"1291539979",NA,"1","1","2","5","4","5","5","2",15.575422626788,"2","6"
"1289685429","4",NA,"4","4","2",NA,"2","3","2",30.575422626788,"4","4"
"1291127911","1","1","1","1","4","4","4","4","2",-22.424577373212,"1","8"
"1291582047","2","1","2","1","4","2","2","3","1",-24.424577373212,"4","1"
"1290981885",NA,"2","2","1","5","5","5","5","2",-2.42457737321196,"2","3"
"1291597013","1","2","1","2","4","3","3","3","1",-12.424577373212,"4",NA
"1291084947","1","1","1","1","4","4","3","3","1",-16.424577373212,"5","1"
"1290939265","3","2","2","2","4","4","4","4","1",-3.42457737321196,"3",NA
"1291030755","4","3","3","3","5","5","4","4","2",22.575422626788,"5","5"
"1291076681","2","2","2","2","3","4","5","4","1",-7.42457737321196,"4",NA
"1291207011","4",NA,"4","4","5",NA,"5",NA,"1",6.57542262678804,"3",NA
"1291121439",NA,"2","1","1","5","5","5","5","2",-3.42457737321196,"2","7"
"1291524753","4","4","4","4","5","3","4","4","2",25.575422626788,"4","5"
"1291627721","3","2","1","2","4","2","3","3","1",26.575422626788,"1",NA
"1288861133","4",NA,"3","3","4",NA,"4","5","1",27.575422626788,"3","4"
"1290981637","2","2","1","1","5","4","4","4","2",18.575422626788,"2","6"
"1291587135","2","2","2","1","4","4","4","4","2",17.575422626788,"4",NA
"1291665661","2","1","1","1","4","3","4","4","1",-18.424577373212,"5","3"
"1291621007","2","2","2","2","4","4","4","3","1",19.575422626788,"4","5"
"1291300631",NA,"3","3","3","4","3","2","3","1",-2.42457737321196,"4","4"
"1290988677","4","4","3","4","3","4","4","5","2",20.575422626788,"2","2"
"1291489835","1","1","1","1","5","5","5","5","2",5.57542262678804,"2","11"
"1291524465","1","2","1","2","3","2","2","3","1",17.575422626788,"4","3"
"1291127173",NA,"3","3","3","2","2","2","2","1",-12.424577373212,"5","2"
"1291736639","2","2","1","2","4","4","4","4","1",-25.424577373212,"2","1"
"1291029483","3","2","2","2","5","5","5","5","1",7.57542262678804,"2","5"
"1291718313","2","2","1","2","3","3","3","3","2",3.57542262678804,"2","4"
"1291671605",NA,NA,"1","1",NA,NA,"1",NA,"1",-6.42457737321196,"1",NA
"1290939283",NA,"2",NA,"2","4","4","3","4","1",16.575422626788,"4","5"
"1291127871","1","1","1","1","5","5","5","5","1",28.575422626788,"2","2"
"1291621005","1","1","1","1","3","4","3","3","1",18.575422626788,"1",NA
"1291408459","2","2","1","1",NA,"4","5","4","1",27.575422626788,"4","6"
"1291725929","1","1","1","1","3","3","3","4","1",24.575422626788,"2","3"
"1289500667","2","2","1","2","5","5","5","5","2",26.575422626788,"1","4"
"1291671751","4","4","3","3","3","3","3","3","1",20.575422626788,"3","2"
"1290938751","1","2","1","1","4","4","3","4","2",-3.42457737321196,"5","7"
"1290987503",NA,"2","2","2","5","4","4","5","2",-0.42457737321196,"4","11"
"1291030733","1","1","1","1","4","4","4","4","1",1.57542262678804,"4","8"
"1291587063","1","1","1","1","5","5","5","5","2",21.575422626788,"4","8"
"1291725723",NA,"1","2","2","4","5","4","4","1",5.57542262678804,"3","8"
"1289895921",NA,"2","2","2","4","5","5","4","1",-22.424577373212,"4","4"
"1291798373","3","1","2","1","4","4","4","4","2",-24.424577373212,"3","7"
"1291541347","1","2","2","2",NA,"5","5","4","2",-26.424577373212,"2","3"
"1291582773","2","1","1","1","5","5","5","5","1",-1.42457737321196,"4","5"
"1291765799","3","3","3","3","2","2","2","2","1",6.57542262678804,"1","9"
"1291084817","1","2","1","2","3","3","3","3","1",-6.42457737321196,"4","7"
"1291805491","1","1","1","1","3","3","3","3","2",-16.424577373212,"5","3"
"1290988527","1","1","1","1","2","1","2","2","1",2.57542262678804,"5",NA
"1291771169","1","1","1","1","3","4","4","4","2",-24.424577373212,"1",NA
"1291825173","1","1","1","1","3","3","4","4","1",22.575422626788,"5","7"
"1291859463",NA,"3","3","3","5","5","5","5","2",-21.424577373212,"2",NA
"1289767875","1","1","1","1","5","5","5","5","2",13.575422626788,"4","6"
"1291671749","1","1","1","1","4","4","4","4","1",26.575422626788,"4","7"
"1291621003",NA,"2","1","2","4","5","5","5","1",12.575422626788,"5","11"
"1291760755","2",NA,NA,"1","3",NA,NA,"3","2",5.57542262678804,"2","4"
"1291408485","1","1","1","1","4","3","4","4","2",-4.42457737321196,"5","11"
"1291216071","2","2","2","2","4","4","4","4","1",-6.42457737321196,"4","9"
"1291785739","1","2","2","1","4","3","3","3","2",13.575422626788,"2","7"
"1291040415",NA,NA,NA,NA,"5","5","5","5","1",11.575422626788,"4",NA
"1289251913",NA,"2","2","2","4","4","4","4","1",12.575422626788,"4",NA
"1291040373","1","1","1","1","4","3","4","4","1",18.575422626788,"4",NA
"1291163535","4","4","4","4","4","4","4","4","2",7.57542262678804,"4","6"
"1290933241",NA,"3","3","2","3","2","3","3","2",2.57542262678804,"2","3"
"1291030351","2","1","1","1","5","5","5","5","2",4.57542262678804,"4","6"
"1291216383",NA,"3","3","3","5","5","5","5","1",14.575422626788,"4","6"
"1291489831","2","2","2","2","4","3","4","4","2",18.575422626788,"4","10"
"1291984245",NA,"2","2","3",NA,"4","4","3","1",-14.424577373212,"3","3"
"1291766081","1",NA,"1","1","1",NA,"1","1","1",17.575422626788,"4","2"
"1291766077","2","2","2","2","4","3","3","4","2",23.575422626788,"4","6"
"1289500637","3","3","3","3","3","3","3","3","1",17.575422626788,"3","3"
"1290988699","3","2","3","3","3","3","3","4","1",-28.424577373212,"3",NA
"1291973573","3","3","3","3","5","4","4","4","1",24.575422626788,"4","3"
"1291621001","1","1","1","1","4","5","5","5","1",19.575422626788,"4","8"
"1292073371","1","2","1","1","4","4","4","5","1",-5.42457737321196,"2","4"
"1292034615","1","1","1","1","1","2","2","2","2",6.57542262678804,"5","11"
"1292073469","4",NA,NA,NA,"5",NA,NA,NA,"2",-23.424577373212,"2",NA
"1291040773","1","1","1","1","3","2","3","2","1",14.575422626788,"4","3"
"1291171003","1","1","1","1","5","4","5","4","2",8.57542262678804,"2","3"
"1291206649","3","3","4","3","4","2","3","3","2",11.575422626788,"1","7"
"1291586773","1","2","1","1","2","2","2","2","2",17.575422626788,"2",NA
"1291984915","1","1","1","1","4","4",NA,"5","2",11.575422626788,"5","11"
"1292076677","4",NA,"4","4","4",NA,"5","4","1",-28.424577373212,"2",NA
"1291760699","2","1","2","1","3","3","3","3","2",-10.424577373212,"2","7"
"1291216535","2","1",NA,"1","4","4","4","5","2",14.575422626788,"3","6"
"1292116169","4","3","3","3","5","5","5","5","1",22.575422626788,"5","7"
"1292034609","1","1","1","1","5","4","5","4","2",23.575422626788,"5","7"
"1292126145",NA,"2","2","2","4","3","3","4","2",13.575422626788,"4",NA
"1292116167",NA,"2","3","2","4","4","4","5","1",1.57542262678804,"5",NA
"1292166927","1","1","1","1","4","4","4","4","2",-23.424577373212,"4","3"
"1291933507","2","2","2","2","4","4","4","4","2",-5.42457737321196,"2","6"
"1290988653",NA,"2","2","2","3","3","2","2","1",25.575422626788,"3","2"
"1292073391","2","2","2","1","4","4","4","4","2",-3.42457737321196,"3","8"
"1291127517",NA,"1",NA,NA,"4","4","4","4","1",-0.42457737321196,"2","10"
"1289895923","3","2","2",NA,"4","4","4","4","1",-5.42457737321196,"3","8"
"1292073291","1","1","1","1","2","2","2","2","1",10.575422626788,"5","3"
"1291489447","1","1",NA,"2","4","4",NA,"4","1",-10.424577373212,"1","3"
"1289059173",NA,"2","2","2","4",NA,"4","4","2",-7.42457737321196,"4","8"
"1292126713",NA,NA,"2","2","4","3","4","4","2",20.575422626788,"2",NA
"1292381075","1","2","2","1","5","4","5","5","1",16.575422626788,"5",NA
"1291170999","2","2","2","2","3","3","3",NA,"2",-26.424577373212,"2","11"
"1292899921","1","2","1",NA,"3","3","3","3","1",-1.42457737321196,"3",NA
"1293011879","2","1","1","1","4","4","3","3","2",-24.424577373212,"2","4"
"1293157475",NA,"2",NA,"2","4","4","3","3","2",-19.424577373212,"4","2"
"1293157321","2","2","2","2","3","3","4","4","1",-21.424577373212,"4","3"
"1290888837",NA,"3","2","2","4","5","5","4","1",21.575422626788,"2","2"
"1292073499","1","1","1","1","3","3","3","3","2",7.57542262678804,"2","9"
"1288914305","1","1","1","1","4","4","4","4","2",3.57542262678804,"4","10"
"1289585867","1","1","1","1","3","3","3","2","2",-10.424577373212,"3","9"
"1291216263","1","1","1","1","4","4","5","5","1",10.575422626788,"4","4"
"1291077003","1","1","1","1","4","5","4","4","1",-23.424577373212,"2","3"
"1293083961","1","1","1","1","4","3","3","4","1",7.57542262678804,"4","8"
"1291163723","4","2","3","3","3","3","3","3","2",5.57542262678804,"2","6"
"1293451105","1",NA,"1","1","4",NA,"4","5","2",-28.424577373212,"2","9"
"1291206793","2","2","2",NA,"3","4","3","3","2",-6.42457737321196,"5","11"
"1291937661","3","3","2","3","5","5","5","5","2",28.575422626788,"4","7"
"1293503933","1","1","1","1","4","5","4","4","2",8.57542262678804,"4","5"
